payment_id,policy_id,payment_date,amount_paid,payment_method,status
PAY03117,POL0493,2024-04-09,178.73,Bank Transfer,On-time
PAY03118,POL0493,2024-05-08,178.73,Direct Debit,On-time
PAY03119,POL0493,2024-09-04,178.73,Bank Transfer,On-time
PAY03120,POL0493,2024-11-05,178.73,Bank Transfer,On-time
PAY03121,POL0493,2025-01-01,178.73,Bank Transfer,On-time
PAY03122,POL0494,2024-06-21,222.25,iDEAL,On-time
PAY03123,POL0494,2024-07-19,222.25,Bank Transfer,On-time
PAY03124,POL0494,2024-09-18,222.25,Bank Transfer,On-time
PAY03125,POL0494,2024-11-05,222.25,Direct Debit,Late
PAY03126,POL0494,2025-01-12,222.25,Direct Debit,Late
PAY03127,POL0494,2025-03-06,222.25,Direct Debit,Late
PAY03128,POL0494,2025-03-17,222.25,Bank Transfer,On-time
PAY03129,POL0495,2024-05-12,74.41,iDEAL,On-time
PAY03130,POL0495,2024-07-12,74.41,Bank Transfer,On-time
PAY03131,POL0495,2024-08-12,74.41,Bank Transfer,On-time
PAY03132,POL0495,2024-10-11,74.41,Direct Debit,On-time
PAY03133,POL0495,2024-11-08,74.41,Direct Debit,On-time
PAY03134,POL0495,2024-12-07,74.41,iDEAL,On-time
PAY03135,POL0496,2024-05-12,98.49,Direct Debit,On-time
PAY03136,POL0496,2024-06-18,98.49,Bank Transfer,Late
PAY03137,POL0496,2024-09-10,98.49,Direct Debit,On-time
PAY03138,POL0496,2024-10-07,98.49,Direct Debit,On-time
PAY03139,POL0496,2024-11-09,98.49,Bank Transfer,On-time
PAY03140,POL0496,2024-12-06,98.49,Direct Debit,On-time
PAY03141,POL0496,2025-02-06,98.49,Direct Debit,On-time
PAY03142,POL0497,2023-10-12,65.37,Bank Transfer,On-time
PAY03143,POL0497,2023-11-09,65.37,iDEAL,On-time
PAY03144,POL0497,2024-05-10,65.37,Bank Transfer,On-time
PAY03145,POL0497,2024-08-05,65.37,Bank Transfer,On-time
PAY03146,POL0497,2024-09-04,65.37,iDEAL,On-time
PAY03147,POL0498,2022-03-29,157.01,Bank Transfer,On-time
PAY03148,POL0498,2022-08-27,157.01,Direct Debit,On-time
PAY03149,POL0498,2022-09-23,157.01,Direct Debit,On-time
PAY03150,POL0498,2022-10-26,157.01,Direct Debit,On-time
PAY03151,POL0499,2022-02-06,187.74,Bank Transfer,On-time
PAY03152,POL0499,2022-03-10,187.74,iDEAL,On-time
PAY03153,POL0499,2022-08-05,187.74,Direct Debit,On-time
PAY03154,POL0499,2023-01-02,187.74,Bank Transfer,On-time
PAY03155,POL0499,2023-01-31,187.74,Direct Debit,On-time
PAY03156,POL0500,2023-07-12,278.78,iDEAL,On-time
PAY03157,POL0500,2023-09-09,278.78,Bank Transfer,On-time
PAY03158,POL0500,2023-10-11,278.78,Direct Debit,On-time
PAY03159,POL0500,2023-11-10,278.78,Direct Debit,On-time
PAY03160,POL0500,2024-01-08,278.78,Bank Transfer,On-time
PAY03161,POL0500,2024-02-08,278.78,Direct Debit,On-time
PAY03162,POL0500,2024-03-11,278.78,iDEAL,Late
PAY03163,POL0500,2024-04-07,278.78,iDEAL,On-time
PAY03164,POL0500,2024-05-08,278.78,iDEAL,On-time
PAY03165,POL0501,2021-09-20,106.24,Bank Transfer,On-time
PAY03166,POL0501,2021-11-19,106.24,Bank Transfer,On-time
PAY03167,POL0501,2022-03-18,0.0,iDEAL,Missed
PAY03168,POL0501,2022-04-20,106.24,iDEAL,On-time
PAY03169,POL0501,2022-05-22,106.24,Direct Debit,Late
PAY03170,POL0502,2021-09-03,266.42,Bank Transfer,Late
PAY03171,POL0502,2021-10-15,266.42,iDEAL,On-time
PAY03172,POL0502,2021-11-11,266.42,iDEAL,On-time
PAY03173,POL0502,2021-12-11,266.42,iDEAL,On-time
PAY03174,POL0502,2022-03-13,266.42,Bank Transfer,On-time
PAY03175,POL0502,2022-05-13,266.42,Direct Debit,On-time
PAY03176,POL0503,2022-10-17,140.6,Bank Transfer,On-time
PAY03177,POL0503,2022-11-16,140.6,Bank Transfer,On-time
PAY03178,POL0503,2023-01-15,140.6,Direct Debit,On-time
PAY03179,POL0503,2023-02-22,140.6,Bank Transfer,Late
PAY03180,POL0503,2023-03-13,140.6,iDEAL,On-time
PAY03181,POL0503,2023-05-14,140.6,iDEAL,On-time
PAY03182,POL0503,2023-06-11,0.0,Bank Transfer,Missed
PAY03183,POL0503,2023-07-13,140.6,iDEAL,On-time
PAY03184,POL0503,2023-08-11,140.6,Direct Debit,On-time
PAY03185,POL0503,2023-09-09,140.6,Direct Debit,On-time
PAY03186,POL0504,2023-09-30,101.1,Bank Transfer,On-time
PAY03187,POL0504,2023-11-29,101.1,iDEAL,On-time
PAY03188,POL0504,2023-12-29,101.1,iDEAL,On-time
PAY03189,POL0504,2024-02-27,101.1,iDEAL,On-time
PAY03190,POL0504,2024-03-29,101.1,Bank Transfer,On-time
PAY03191,POL0504,2024-05-28,101.1,Direct Debit,On-time
PAY03192,POL0504,2024-07-27,101.1,iDEAL,On-time
PAY03193,POL0505,2022-08-14,113.71,Direct Debit,On-time
PAY03194,POL0505,2022-11-15,113.71,Direct Debit,On-time
PAY03195,POL0505,2023-04-12,113.71,Bank Transfer,On-time
PAY03196,POL0505,2023-05-13,113.71,Bank Transfer,On-time
PAY03197,POL0505,2023-07-10,0.0,Bank Transfer,Missed
PAY03198,POL0506,2021-12-17,162.74,Direct Debit,Late
PAY03199,POL0506,2021-12-24,162.74,Direct Debit,On-time
PAY03200,POL0506,2022-03-21,162.74,Direct Debit,On-time
PAY03201,POL0506,2022-04-22,162.74,iDEAL,On-time
PAY03202,POL0506,2022-06-09,162.74,iDEAL,Late
PAY03203,POL0506,2022-07-20,162.74,iDEAL,On-time
PAY03204,POL0507,2023-10-24,169.54,Direct Debit,On-time
PAY03205,POL0507,2024-01-11,169.54,iDEAL,Late
PAY03206,POL0507,2024-01-20,169.54,Bank Transfer,On-time
PAY03207,POL0507,2024-03-20,169.54,Direct Debit,On-time
PAY03208,POL0507,2024-04-19,169.54,iDEAL,On-time
PAY03209,POL0507,2024-06-20,169.54,Bank Transfer,On-time
PAY03210,POL0508,2024-02-05,182.01,Direct Debit,On-time
PAY03211,POL0508,2024-04-05,0.0,Direct Debit,Missed
PAY03212,POL0508,2024-05-05,182.01,Bank Transfer,On-time
PAY03213,POL0508,2024-06-27,182.01,Bank Transfer,Late
PAY03214,POL0508,2024-11-02,182.01,Direct Debit,On-time
PAY03215,POL0508,2025-01-18,182.01,Bank Transfer,Late
PAY03216,POL0509,2024-05-25,100.74,iDEAL,On-time
PAY03217,POL0509,2024-06-22,100.74,Direct Debit,On-time
PAY03218,POL0509,2024-08-24,100.74,Direct Debit,On-time
PAY03219,POL0509,2024-10-15,100.74,iDEAL,Late
PAY03220,POL0509,2024-10-20,100.74,Bank Transfer,On-time
PAY03221,POL0509,2024-11-22,100.74,Bank Transfer,On-time
PAY03222,POL0509,2024-12-19,100.74,Direct Debit,On-time
PAY03223,POL0509,2025-02-18,100.74,Bank Transfer,On-time
PAY03224,POL0510,2023-05-24,194.09,iDEAL,On-time
PAY03225,POL0510,2023-06-24,194.09,Direct Debit,On-time
PAY03226,POL0510,2023-08-21,194.09,Bank Transfer,On-time
PAY03227,POL0510,2023-11-09,194.09,iDEAL,Late
PAY03228,POL0510,2023-11-19,194.09,Bank Transfer,On-time
PAY03229,POL0511,2021-09-22,290.43,Bank Transfer,On-time
PAY03230,POL0511,2021-10-19,0.0,Bank Transfer,Missed
PAY03231,POL0511,2021-11-18,290.43,Direct Debit,On-time
PAY03232,POL0511,2022-01-09,290.43,Bank Transfer,Late
PAY03233,POL0511,2022-08-31,290.43,iDEAL,Late
PAY03234,POL0512,2023-08-14,180.84,iDEAL,On-time
PAY03235,POL0512,2023-12-10,180.84,Bank Transfer,On-time
PAY03236,POL0512,2024-01-09,180.84,Direct Debit,On-time
PAY03237,POL0512,2024-07-07,180.84,Bank Transfer,On-time
PAY03238,POL0513,2024-01-10,215.68,Bank Transfer,On-time
PAY03239,POL0513,2024-03-12,215.68,iDEAL,On-time
PAY03240,POL0513,2024-06-08,215.68,Direct Debit,On-time
PAY03241,POL0513,2024-09-06,215.68,iDEAL,On-time
PAY03242,POL0514,2023-08-21,234.03,Bank Transfer,On-time
PAY03243,POL0514,2023-10-15,234.03,iDEAL,Late
PAY03244,POL0514,2023-10-20,234.03,Bank Transfer,On-time
PAY03245,POL0514,2023-11-19,234.03,Bank Transfer,On-time
PAY03246,POL0514,2024-05-18,234.03,Direct Debit,On-time
PAY03247,POL0514,2024-06-17,234.03,Bank Transfer,On-time
PAY03248,POL0514,2024-08-04,234.03,iDEAL,Late
PAY03249,POL0515,2022-08-29,58.83,Direct Debit,On-time
PAY03250,POL0515,2022-09-27,58.83,Direct Debit,On-time
PAY03251,POL0515,2022-12-28,58.83,Bank Transfer,On-time
PAY03252,POL0515,2023-01-27,58.83,Bank Transfer,On-time
PAY03253,POL0515,2023-02-24,58.83,iDEAL,On-time
PAY03254,POL0515,2023-07-25,58.83,Bank Transfer,On-time
PAY03255,POL0516,2021-05-06,194.54,Bank Transfer,On-time
PAY03256,POL0516,2022-03-25,194.54,Bank Transfer,Late
PAY03257,POL0516,2022-04-03,194.54,Direct Debit,On-time
PAY03258,POL0516,2022-05-01,194.54,iDEAL,On-time
PAY03259,POL0517,2022-08-11,101.56,iDEAL,On-time
PAY03260,POL0517,2022-09-12,101.56,Direct Debit,On-time
PAY03261,POL0517,2022-10-10,0.0,iDEAL,Missed
PAY03262,POL0517,2022-12-09,101.56,Bank Transfer,On-time
PAY03263,POL0517,2023-02-07,101.56,Bank Transfer,On-time
PAY03264,POL0517,2023-03-10,101.56,iDEAL,On-time
PAY03265,POL0517,2023-04-11,101.56,Direct Debit,On-time
PAY03266,POL0517,2023-05-09,101.56,iDEAL,On-time
PAY03267,POL0517,2023-06-09,101.56,iDEAL,On-time
PAY03268,POL0517,2023-07-07,101.56,iDEAL,On-time
PAY03269,POL0518,2021-11-01,118.8,Bank Transfer,On-time
PAY03270,POL0518,2021-12-29,118.8,Direct Debit,On-time
PAY03271,POL0518,2022-05-30,118.8,iDEAL,On-time
PAY03272,POL0518,2022-07-26,118.8,iDEAL,On-time
PAY03273,POL0518,2022-08-27,118.8,Bank Transfer,On-time
PAY03274,POL0518,2022-10-09,118.8,Direct Debit,Late
PAY03275,POL0519,2024-04-29,121.29,Direct Debit,On-time
PAY03276,POL0519,2024-05-29,121.29,iDEAL,On-time
PAY03277,POL0519,2024-06-25,121.29,Bank Transfer,On-time
PAY03278,POL0519,2024-11-23,121.29,Bank Transfer,On-time
PAY03279,POL0519,2025-01-21,121.29,Direct Debit,On-time
PAY03280,POL0520,2022-04-29,0.0,Direct Debit,Missed
PAY03281,POL0520,2022-06-28,249.84,Bank Transfer,On-time
PAY03282,POL0520,2022-07-28,249.84,Direct Debit,On-time
PAY03283,POL0520,2022-09-27,249.84,Direct Debit,On-time
PAY03284,POL0520,2022-11-25,249.84,Bank Transfer,On-time
PAY03285,POL0520,2023-04-25,249.84,iDEAL,On-time
PAY03286,POL0521,2023-12-14,85.42,iDEAL,On-time
PAY03287,POL0521,2024-02-11,85.42,Bank Transfer,On-time
PAY03288,POL0521,2024-04-11,85.42,Direct Debit,On-time
PAY03289,POL0521,2024-09-09,85.42,Direct Debit,On-time
PAY03290,POL0522,2022-04-18,132.6,Direct Debit,Late
PAY03291,POL0522,2022-05-10,132.6,Direct Debit,On-time
PAY03292,POL0522,2022-06-06,132.6,iDEAL,On-time
PAY03293,POL0522,2022-07-07,132.6,Direct Debit,On-time
PAY03294,POL0522,2022-09-04,132.6,Bank Transfer,On-time
PAY03295,POL0522,2022-12-05,132.6,iDEAL,On-time
PAY03296,POL0522,2023-01-13,132.6,iDEAL,Late
PAY03297,POL0522,2023-02-04,132.6,iDEAL,On-time
PAY03298,POL0522,2023-03-03,132.6,Direct Debit,On-time
PAY03299,POL0523,2021-09-15,147.79,iDEAL,On-time
PAY03300,POL0523,2022-01-20,147.79,Bank Transfer,Late
PAY03301,POL0523,2022-04-14,147.79,iDEAL,On-time
PAY03302,POL0524,2023-02-20,82.91,Direct Debit,On-time
PAY03303,POL0524,2023-05-20,82.91,Direct Debit,On-time
PAY03304,POL0524,2023-06-17,82.91,iDEAL,On-time
PAY03305,POL0524,2023-07-20,82.91,Bank Transfer,On-time
PAY03306,POL0524,2023-09-15,82.91,Bank Transfer,On-time
PAY03307,POL0524,2023-11-17,82.91,Direct Debit,On-time
PAY03308,POL0524,2023-12-14,82.91,Direct Debit,On-time
PAY03309,POL0525,2023-02-12,156.3,Bank Transfer,On-time
PAY03310,POL0525,2023-04-13,156.3,Direct Debit,On-time
PAY03311,POL0525,2023-05-15,156.3,Direct Debit,On-time
PAY03312,POL0525,2023-08-10,156.3,Direct Debit,On-time
PAY03313,POL0526,2021-09-19,188.36,Direct Debit,On-time
PAY03314,POL0526,2021-12-18,188.36,Direct Debit,On-time
PAY03315,POL0526,2022-06-17,188.36,iDEAL,On-time
PAY03316,POL0527,2022-12-11,250.58,iDEAL,Late
PAY03317,POL0527,2022-12-20,250.58,Bank Transfer,On-time
PAY03318,POL0527,2023-01-19,250.58,Bank Transfer,On-time
PAY03319,POL0527,2023-02-17,250.58,Direct Debit,On-time
PAY03320,POL0527,2023-03-20,250.58,Bank Transfer,On-time
PAY03321,POL0527,2023-05-11,250.58,iDEAL,Late
PAY03322,POL0527,2023-07-16,250.58,Direct Debit,On-time
PAY03323,POL0527,2023-08-18,250.58,iDEAL,On-time
PAY03324,POL0527,2023-09-26,250.58,Direct Debit,Late
PAY03325,POL0528,2022-06-11,158.87,Bank Transfer,On-time
PAY03326,POL0528,2022-07-13,158.87,Direct Debit,On-time
PAY03327,POL0528,2022-09-09,158.87,Direct Debit,On-time
PAY03328,POL0528,2022-10-10,158.87,Direct Debit,On-time
PAY03329,POL0528,2023-01-09,158.87,iDEAL,On-time
PAY03330,POL0528,2023-04-09,158.87,Bank Transfer,On-time
PAY03331,POL0528,2023-05-08,158.87,iDEAL,On-time
PAY03332,POL0529,2022-11-04,114.01,iDEAL,On-time
PAY03333,POL0529,2022-12-06,114.01,iDEAL,On-time
PAY03334,POL0529,2023-01-20,114.01,Bank Transfer,Late
PAY03335,POL0529,2023-03-06,114.01,Direct Debit,On-time
PAY03336,POL0529,2023-05-03,114.01,iDEAL,On-time
PAY03337,POL0529,2023-06-02,114.01,Bank Transfer,On-time
PAY03338,POL0529,2023-07-02,114.01,Bank Transfer,On-time
PAY03339,POL0529,2023-08-31,114.01,Direct Debit,On-time
PAY03340,POL0530,2024-04-12,155.81,iDEAL,On-time
PAY03341,POL0530,2024-07-10,155.81,Bank Transfer,On-time
PAY03342,POL0530,2024-08-09,155.81,iDEAL,On-time
PAY03343,POL0530,2024-09-07,155.81,Bank Transfer,On-time
PAY03344,POL0530,2024-11-09,155.81,Bank Transfer,On-time
PAY03345,POL0531,2021-04-10,50.11,Bank Transfer,On-time
PAY03346,POL0531,2021-10-07,50.11,iDEAL,On-time
PAY03347,POL0531,2021-11-09,50.11,iDEAL,On-time
PAY03348,POL0532,2021-09-04,182.8,Direct Debit,On-time
PAY03349,POL0532,2022-01-01,182.8,Direct Debit,On-time
PAY03350,POL0532,2022-02-11,182.8,Direct Debit,Late
PAY03351,POL0532,2022-07-20,182.8,iDEAL,Late
PAY03352,POL0533,2021-08-17,67.87,Bank Transfer,On-time
PAY03353,POL0533,2022-03-16,67.87,Direct Debit,On-time
PAY03354,POL0533,2022-04-16,67.87,iDEAL,On-time
PAY03355,POL0533,2022-07-13,67.87,iDEAL,On-time
PAY03356,POL0534,2022-09-16,169.22,Direct Debit,Late
PAY03357,POL0534,2022-09-19,169.22,Direct Debit,On-time
PAY03358,POL0534,2022-12-19,169.22,Direct Debit,On-time
PAY03359,POL0534,2023-03-20,169.22,Bank Transfer,On-time
PAY03360,POL0534,2023-04-18,169.22,Direct Debit,On-time
PAY03361,POL0534,2023-05-19,169.22,Bank Transfer,On-time
PAY03362,POL0534,2023-06-18,169.22,Bank Transfer,On-time
PAY03363,POL0535,2022-07-25,145.08,Direct Debit,On-time
PAY03364,POL0535,2022-09-23,145.08,Direct Debit,On-time
PAY03365,POL0535,2022-12-19,145.08,Direct Debit,On-time
PAY03366,POL0535,2023-01-18,0.0,Direct Debit,Missed
PAY03367,POL0535,2023-03-22,145.08,Direct Debit,On-time
PAY03368,POL0535,2023-05-18,145.08,Bank Transfer,On-time
PAY03369,POL0536,2023-06-25,147.74,Bank Transfer,On-time
PAY03370,POL0536,2023-07-23,147.74,iDEAL,On-time
PAY03371,POL0536,2023-11-20,147.74,Direct Debit,On-time
PAY03372,POL0536,2024-01-19,147.74,iDEAL,On-time
PAY03373,POL0536,2024-02-18,147.74,iDEAL,On-time
PAY03374,POL0536,2024-03-21,147.74,Bank Transfer,On-time
PAY03375,POL0536,2024-05-25,147.74,Direct Debit,Late
PAY03376,POL0537,2021-08-13,176.87,iDEAL,On-time
PAY03377,POL0537,2021-11-11,176.87,Bank Transfer,On-time
PAY03378,POL0537,2021-12-09,176.87,iDEAL,On-time
PAY03379,POL0537,2022-01-11,176.87,Direct Debit,On-time
PAY03380,POL0537,2022-02-09,176.87,Bank Transfer,On-time
PAY03381,POL0537,2022-05-10,176.87,iDEAL,On-time
PAY03382,POL0538,2022-10-14,107.29,Bank Transfer,On-time
PAY03383,POL0538,2022-12-13,107.29,iDEAL,On-time
PAY03384,POL0538,2023-01-12,107.29,iDEAL,On-time
PAY03385,POL0538,2023-02-13,107.29,Bank Transfer,On-time
PAY03386,POL0538,2023-04-12,107.29,Direct Debit,On-time
PAY03387,POL0538,2023-05-12,107.29,Direct Debit,On-time
PAY03388,POL0539,2021-05-10,114.89,Bank Transfer,On-time
PAY03389,POL0539,2021-06-11,114.89,Direct Debit,On-time
PAY03390,POL0539,2021-08-08,114.89,Bank Transfer,On-time
PAY03391,POL0539,2021-09-07,114.89,iDEAL,On-time
PAY03392,POL0539,2021-10-09,114.89,Bank Transfer,On-time
PAY03393,POL0540,2022-09-29,132.98,Bank Transfer,On-time
PAY03394,POL0540,2022-12-07,132.98,Direct Debit,Late
PAY03395,POL0540,2023-01-29,132.98,Direct Debit,On-time
PAY03396,POL0540,2023-03-09,132.98,Direct Debit,Late
PAY03397,POL0540,2023-04-28,132.98,Direct Debit,On-time
PAY03398,POL0540,2023-06-27,132.98,Bank Transfer,On-time
PAY03399,POL0541,2023-10-09,184.4,Bank Transfer,On-time
PAY03400,POL0541,2023-11-09,184.4,iDEAL,On-time
PAY03401,POL0541,2024-02-07,184.4,Bank Transfer,On-time
PAY03402,POL0541,2024-03-07,184.4,Bank Transfer,On-time
PAY03403,POL0541,2024-04-04,184.4,Bank Transfer,On-time
PAY03404,POL0541,2024-05-04,184.4,Bank Transfer,On-time
PAY03405,POL0541,2024-06-03,184.4,Bank Transfer,On-time
PAY03406,POL0541,2024-08-03,184.4,Direct Debit,On-time
PAY03407,POL0541,2024-09-04,184.4,iDEAL,On-time
PAY03408,POL0542,2023-09-18,153.53,Bank Transfer,On-time
PAY03409,POL0542,2023-10-17,153.53,iDEAL,On-time
PAY03410,POL0542,2023-12-17,153.53,iDEAL,On-time
PAY03411,POL0542,2024-02-14,153.53,Direct Debit,On-time
PAY03412,POL0542,2024-04-08,153.53,iDEAL,Late
PAY03413,POL0542,2024-04-13,153.53,Bank Transfer,On-time
PAY03414,POL0542,2024-06-11,153.53,Bank Transfer,On-time
PAY03415,POL0542,2024-07-11,153.53,Direct Debit,On-time
PAY03416,POL0542,2024-08-13,153.53,Bank Transfer,On-time
PAY03417,POL0543,2021-04-26,195.88,iDEAL,On-time
PAY03418,POL0543,2021-05-26,195.88,iDEAL,On-time
PAY03419,POL0543,2021-06-26,195.88,iDEAL,On-time
PAY03420,POL0543,2021-10-22,195.88,Direct Debit,On-time
PAY03421,POL0543,2022-04-19,195.88,Direct Debit,On-time
PAY03422,POL0544,2023-08-30,129.29,Direct Debit,On-time
PAY03423,POL0544,2023-10-04,129.29,iDEAL,Late
PAY03424,POL0544,2024-01-29,129.29,iDEAL,On-time
PAY03425,POL0544,2024-03-30,129.29,Bank Transfer,On-time
PAY03426,POL0544,2024-04-27,129.29,Bank Transfer,On-time
PAY03427,POL0544,2024-05-27,129.29,iDEAL,On-time
PAY03428,POL0545,2022-01-28,139.01,Direct Debit,On-time
PAY03429,POL0545,2022-06-26,0.0,iDEAL,Missed
PAY03430,POL0545,2022-07-29,139.01,Direct Debit,On-time
PAY03431,POL0545,2022-09-30,139.01,Bank Transfer,Late
PAY03432,POL0545,2022-11-01,139.01,Bank Transfer,Late
PAY03433,POL0545,2022-11-25,139.01,Bank Transfer,On-time
PAY03434,POL0546,2021-06-26,143.8,Bank Transfer,On-time
PAY03435,POL0546,2021-07-23,143.8,Direct Debit,On-time
PAY03436,POL0546,2021-08-25,143.8,Bank Transfer,On-time
PAY03437,POL0546,2021-11-22,143.8,Direct Debit,On-time
PAY03438,POL0546,2022-04-22,143.8,Bank Transfer,On-time
PAY03439,POL0546,2022-05-21,143.8,iDEAL,On-time
PAY03440,POL0546,2022-06-19,143.8,iDEAL,On-time
PAY03441,POL0547,2024-07-01,120.54,Bank Transfer,On-time
PAY03442,POL0547,2024-08-30,120.54,iDEAL,On-time
PAY03443,POL0547,2024-10-26,120.54,iDEAL,On-time
PAY03444,POL0547,2024-11-25,120.54,Direct Debit,On-time
PAY03445,POL0547,2025-01-26,120.54,Bank Transfer,On-time
PAY03446,POL0547,2025-02-24,120.54,iDEAL,On-time
PAY03447,POL0548,2023-11-22,258.56,Direct Debit,On-time
PAY03448,POL0548,2023-12-22,258.56,iDEAL,On-time
PAY03449,POL0548,2024-03-19,258.56,Direct Debit,On-time
PAY03450,POL0548,2024-08-16,0.0,Direct Debit,Missed
PAY03451,POL0549,2023-01-25,87.28,Bank Transfer,On-time
PAY03452,POL0549,2023-02-21,87.28,Bank Transfer,On-time
PAY03453,POL0549,2023-03-26,87.28,Bank Transfer,On-time
PAY03454,POL0549,2023-06-21,87.28,Bank Transfer,On-time
PAY03455,POL0549,2023-07-24,87.28,Bank Transfer,On-time
PAY03456,POL0549,2023-08-23,87.28,Direct Debit,On-time
PAY03457,POL0549,2023-10-16,87.28,Direct Debit,Late
PAY03458,POL0549,2023-10-21,87.28,Direct Debit,On-time
PAY03459,POL0550,2024-02-03,114.9,Bank Transfer,On-time
PAY03460,POL0550,2024-04-04,114.9,Direct Debit,On-time
PAY03461,POL0550,2024-09-07,114.9,Bank Transfer,Late
PAY03462,POL0550,2024-11-21,114.9,Bank Transfer,Late
PAY03463,POL0550,2024-12-01,114.9,Bank Transfer,On-time
PAY03464,POL0550,2024-12-30,114.9,iDEAL,On-time
PAY03465,POL0551,2021-12-18,83.24,Bank Transfer,On-time
PAY03466,POL0551,2022-01-20,83.24,iDEAL,Late
PAY03467,POL0551,2022-03-17,83.24,Direct Debit,On-time
PAY03468,POL0551,2022-07-17,83.24,Bank Transfer,On-time
PAY03469,POL0551,2022-10-13,83.24,iDEAL,On-time
PAY03470,POL0552,2021-03-04,45.5,Bank Transfer,On-time
PAY03471,POL0552,2021-03-31,45.5,Bank Transfer,On-time
PAY03472,POL0552,2021-05-02,45.5,Direct Debit,On-time
PAY03473,POL0552,2021-07-01,45.5,Bank Transfer,On-time
PAY03474,POL0552,2021-08-22,45.5,iDEAL,Late
PAY03475,POL0552,2021-08-30,45.5,Direct Debit,On-time
PAY03476,POL0552,2021-11-26,0.0,Bank Transfer,Missed
PAY03477,POL0553,2024-06-05,117.07,Direct Debit,On-time
PAY03478,POL0553,2024-10-05,117.07,Bank Transfer,On-time
PAY03479,POL0553,2024-12-03,117.07,Bank Transfer,On-time
PAY03480,POL0553,2025-01-09,117.07,Direct Debit,Late
PAY03481,POL0553,2025-03-03,117.07,iDEAL,On-time
PAY03482,POL0554,2023-11-17,184.66,iDEAL,On-time
PAY03483,POL0554,2023-12-16,184.66,Bank Transfer,On-time
PAY03484,POL0554,2024-03-16,184.66,Direct Debit,On-time
PAY03485,POL0554,2024-05-13,0.0,Bank Transfer,Missed
PAY03486,POL0554,2024-08-11,184.66,Direct Debit,On-time
PAY03487,POL0554,2024-09-10,184.66,Direct Debit,On-time
PAY03488,POL0555,2023-06-06,293.96,iDEAL,On-time
PAY03489,POL0555,2023-07-05,293.96,Bank Transfer,On-time
PAY03490,POL0555,2023-09-02,293.96,Direct Debit,On-time
PAY03491,POL0555,2023-11-30,293.96,Bank Transfer,On-time
PAY03492,POL0555,2023-12-30,293.96,Direct Debit,On-time
PAY03493,POL0555,2024-02-06,293.96,iDEAL,Late
PAY03494,POL0555,2024-02-28,293.96,Direct Debit,On-time
PAY03495,POL0556,2021-07-04,76.91,Direct Debit,On-time
PAY03496,POL0556,2021-10-04,76.91,Bank Transfer,On-time
PAY03497,POL0556,2021-11-17,76.91,iDEAL,Late
PAY03498,POL0557,2022-01-11,155.34,Direct Debit,On-time
PAY03499,POL0557,2022-08-08,155.34,Bank Transfer,On-time
PAY03500,POL0557,2022-10-07,155.34,Direct Debit,On-time
PAY03501,POL0557,2022-12-09,155.34,iDEAL,On-time
PAY03502,POL0558,2022-05-24,224.05,Direct Debit,Late
PAY03503,POL0559,2023-12-25,81.23,iDEAL,On-time
PAY03504,POL0559,2024-03-23,81.23,iDEAL,On-time
PAY03505,POL0559,2024-07-04,81.23,Direct Debit,Late
PAY03506,POL0559,2024-07-21,81.23,Direct Debit,On-time
PAY03507,POL0559,2024-09-21,81.23,iDEAL,On-time
PAY03508,POL0560,2023-05-05,248.06,Direct Debit,On-time
PAY03509,POL0560,2023-08-31,248.06,Bank Transfer,On-time
PAY03510,POL0560,2024-02-28,248.06,iDEAL,On-time
PAY03511,POL0560,2024-04-29,248.06,Direct Debit,On-time
PAY03512,POL0561,2022-07-12,85.32,Direct Debit,On-time
PAY03513,POL0561,2022-08-11,85.32,Bank Transfer,On-time
PAY03514,POL0561,2023-02-12,85.32,Direct Debit,Late
PAY03515,POL0561,2023-05-08,85.32,Direct Debit,On-time
PAY03516,POL0562,2023-11-21,49.68,Bank Transfer,On-time
PAY03517,POL0562,2024-03-20,49.68,iDEAL,On-time
PAY03518,POL0563,2021-01-10,119.19,Direct Debit,On-time
PAY03519,POL0563,2021-02-12,119.19,Bank Transfer,On-time
PAY03520,POL0563,2021-08-13,119.19,iDEAL,Late
PAY03521,POL0563,2021-10-08,119.19,iDEAL,On-time
PAY03522,POL0563,2021-11-23,119.19,iDEAL,Late
PAY03523,POL0563,2022-01-08,119.19,Direct Debit,On-time
PAY03524,POL0564,2023-08-10,112.53,Bank Transfer,On-time
PAY03525,POL0564,2023-09-10,112.53,Direct Debit,On-time
PAY03526,POL0564,2023-10-09,112.53,Bank Transfer,On-time
PAY03527,POL0564,2023-11-08,112.53,Bank Transfer,On-time
PAY03528,POL0564,2023-12-07,112.53,Direct Debit,On-time
PAY03529,POL0564,2024-02-05,112.53,iDEAL,On-time
PAY03530,POL0564,2024-04-06,112.53,iDEAL,On-time
PAY03531,POL0564,2024-05-27,112.53,iDEAL,Late
PAY03532,POL0564,2024-06-06,112.53,iDEAL,On-time
PAY03533,POL0564,2024-07-05,112.53,Bank Transfer,On-time
PAY03534,POL0564,2024-08-06,112.53,Bank Transfer,On-time
PAY03535,POL0565,2023-11-01,57.57,iDEAL,On-time
PAY03536,POL0565,2024-02-24,57.57,Bank Transfer,Late
PAY03537,POL0565,2024-02-27,57.57,Bank Transfer,On-time
